episode,epsilon,episode_reward,rolling_average_reward,mean_recent_loss,replay_buffer_size,average_loan_duration,bankruptcy_count,average_ending_money,invalid_action_count,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count,action_6_count,action_7_count
17900,0.9622132222222222,250,-45965.0,24514.10625,84577,0.31,44,21120.0,57,60,55,55,56,42,62,63,70
18000,0.9620021111111111,-189250,-44667.5,24997.46490234375,85055,0.24,42,18950.0,50,42,59,63,54,67,65,59,69
18100,0.961791,-130000,-42847.5,24621.2469921875,85522,0.17,39,18160.0,68,51,57,65,62,39,65,54,74
18200,0.9615798888888889,-135000,-47685.0,24782.116572265626,85994,0.2,45,18540.0,54,56,53,74,64,54,60,48,63
18300,0.9613687777777777,72000,-58405.0,25650.911865234375,86438,0.21,50,13510.0,52,63,41,47,73,51,48,55,66
18400,0.9611576666666667,34000,-35192.5,25064.978828125,86939,0.18,40,26230.0,72,66,58,63,55,59,61,65,74
18500,0.9609465555555555,-130000,-42535.0,24888.687607421874,87417,0.15,43,21060.0,50,50,52,60,58,55,58,58,87
18600,0.9607354444444445,-160500,-38317.5,24654.623330078124,87887,0.07,40,21760.0,57,59,56,63,55,60,66,52,59
18700,0.9605243333333333,-131500,-39905.0,24916.395458984374,88369,0.06,38,17550.0,48,63,49,59,57,61,55,67,71
18800,0.9603132222222223,65000,-51127.5,24640.821005859376,88842,0.08,46,15850.0,71,45,57,53,67,61,62,61,67
18900,0.9601021111111111,4750,-40540.0,25173.34224609375,89309,0.27,38,19940.0,57,54,58,59,48,61,55,60,72
19000,0.959891,56000,-53080.0,25353.13953125,89772,0.27,45,14120.0,56,50,58,58,67,53,63,56,58
19100,0.9596798888888889,17000,-31437.5,24612.25154296875,90271,0.09,35,23520.0,57,53,58,70,64,56,75,50,73
19200,0.9594687777777777,-155000,-46427.5,24898.88025390625,90755,0.2,44,19190.0,55,70,56,47,62,69,59,60,61
19300,0.9592576666666667,20000,-36285.0,25894.55712890625,91238,0.1,40,24040.0,55,56,55,66,71,58,62,52,63
19400,0.9590465555555555,47500,-49170.0,24329.22587890625,91696,0.25,44,16840.0,56,64,51,63,48,50,48,45,89
19500,0.9588354444444445,-128000,-39120.0,24754.16435546875,92189,0.24,38,20460.0,58,73,63,47,46,60,67,62,75
19600,0.9586243333333333,-165000,-59092.5,25005.6551953125,92649,0.1,51,12620.0,49,62,49,49,52,70,54,60,64
19700,0.9584132222222222,-158000,-44085.0,25788.392958984376,93120,0.22,41,18440.0,61,49,66,56,50,56,69,55,70
19800,0.9582021111111111,-141750,-48777.5,25651.4721875,93596,0.23,45,18100.0,60,61,55,57,65,64,59,63,52
19900,0.957991,60000,-39912.5,25740.15380859375,94076,0.26,39,20690.0,48,58,64,66,56,57,49,59,71
20000,0.9577798888888889,-121500,-38840.0,25094.75673828125,94544,0.2,39,21860.0,68,62,54,56,67,75,38,54,62
20100,0.9575687777777778,-214500,-35462.5,25288.135068359374,95004,0.15,40,25440.0,48,50,60,60,53,59,41,66,71
20200,0.9573576666666667,47500,-43085.0,24475.58224609375,95476,0.05,42,19470.0,70,61,78,59,50,57,47,54,66
20300,0.9571465555555556,5000,-46255.0,24627.2318359375,95932,0.32,45,21550.0,49,57,62,61,61,49,57,52,57
20400,0.9569354444444444,18000,-40027.5,24749.563828125,96420,0.12,40,20590.0,52,54,52,62,60,62,67,61,70
20500,0.9567243333333333,-158000,-33632.5,24889.66666015625,96911,0.11,38,24690.0,66,68,66,51,63,74,51,51,67
20600,0.9565132222222222,-160000,-53502.5,24533.1819921875,97367,0.1,46,13120.0,52,66,44,69,51,50,51,64,61
20700,0.9563021111111111,48500,-49757.5,24244.58134765625,97841,0.05,45,15900.0,64,52,47,63,59,65,77,57,54
20800,0.956091,57500,-36330.0,25268.686875,98312,0.36,39,25200.0,58,56,55,62,60,63,47,56,72
20900,0.9558798888888889,15000,-43515.0,24614.43220703125,98790,0.07,42,19060.0,60,64,56,62,54,49,49,57,87
21000,0.9556687777777778,55750,-44852.5,25016.3237109375,99266,0.24,43,20130.0,56,49,66,61,53,58,67,62,60
21100,0.9554576666666666,-146000,-35362.5,25492.00466796875,99760,0.19,38,23580.0,55,76,65,52,59,52,65,71,54
21200,0.9552465555555556,25000,-51632.5,24879.28439453125,100000,0.17,46,16140.0,51,41,56,47,45,62,52,68,56
21300,0.9550354444444444,27750,-47535.0,25479.980849609376,100000,0.27,42,16950.0,53,57,54,62,46,62,52,49,69
21400,0.9548243333333333,63500,-37260.0,24839.94853515625,100000,0.18,38,21440.0,52,63,60,69,65,64,51,69,60
21500,0.9546132222222222,-145000,-43900.0,24946.866396484376,100000,0.12,40,17180.0,61,49,60,62,50,68,57,64,67
21600,0.9544021111111111,48500,-35677.5,25745.22931640625,100000,0.12,36,20800.0,61,53,66,71,55,62,56,49,75
21700,0.954191,70500,-32182.5,24605.7541015625,100000,0.14,37,25060.0,55,66,61,50,57,65,62,58,73
21800,0.9539798888888888,70500,-53872.5,24272.710283203123,100000,0.18,45,13230.0,61,45,47,50,61,58,47,65,72
