episode,epsilon,episode_reward,rolling_average_reward,mean_recent_loss,replay_buffer_size,average_loan_duration,bankruptcy_count,average_ending_money,invalid_action_count,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count,action_6_count,action_7_count
20200,0.9573576666666667,47500,-41057.5,25359.625732421875,95532,0.05,42,21490.0,70,64,69,64,53,55,42,51,67
20300,0.9571465555555556,5000,-38550.0,24763.028037109376,96007,0.27,40,23690.0,60,64,62,57,62,57,59,49,65
20400,0.9569354444444444,18000,-40167.5,24824.96751953125,96492,0.13,40,20730.0,56,55,57,60,67,63,58,56,69
20500,0.9567243333333333,-158250,-30467.5,24528.23912109375,96993,0.13,35,24870.0,59,72,64,51,74,75,61,45,59
20600,0.9565132222222222,-160000,-55945.0,24672.34986328125,97449,0.07,47,11410.0,46,69,42,69,53,52,52,61,58
20700,0.9563021111111111,-6750,-48282.5,25323.20271484375,97921,0.08,44,16560.0,55,54,50,59,61,66,74,59,49
20800,0.956091,57500,-30132.5,24895.81400390625,98401,0.4,35,27580.0,52,61,61,67,58,62,45,52,74
20900,0.9558798888888889,15000,-43247.5,24760.84373046875,98870,0.09,43,20410.0,58,67,57,64,56,51,48,53,73
21000,0.9556687777777778,55750,-43022.5,25387.931943359374,99340,0.23,43,21840.0,54,50,68,53,60,51,66,63,59
21100,0.9554576666666666,-146000,-26672.5,24601.19275390625,99851,0.16,33,26670.0,59,78,66,53,66,61,65,74,48
21200,0.9552465555555556,25000,-59692.5,25163.978671875,100000,0.13,50,11620.0,51,45,48,45,50,67,48,65,55
21300,0.9550354444444444,27750,-50977.5,24383.91765625,100000,0.26,44,15380.0,49,51,51,65,50,63,51,45,67
21400,0.9548243333333333,-195000,-39760.0,25124.91212890625,100000,0.2,39,20220.0,52,63,61,68,70,63,47,69,58
21500,0.9546132222222222,-145000,-46252.5,24423.138330078124,100000,0.1,41,15670.0,61,52,59,61,50,68,54,64,63
